Время, сек;Давление (избыточное), кПа;Температура,°С
6146;4032,23;0,86
6147;4032,23;0,86
6148;4031,85;0,86
6149;4031,09;0,86
6150;4030,71;0,86
6151;4030,71;0,86
6152;4030,33;0,86
6153;4029,56;0,86
6154;4029,56;0,86
6155;4029,18;0,86
6156;4028,42;0,86
6157;4028,42;0,86
6158;4028,04;0,86
6159;4027,65;0,86
6160;4027,27;0,86
6161;4027,27;0,86
6162;4027,27;0,86
6163;4027,65;0,86
6164;4027,65;0,86
6165;4027,65;0,86
6166;4027,27;0,86
6167;4027,27;0,86
6168;4027,27;0,86
6169;4027,27;0,86
6170;4027,27;0,86
6171;4027,27;0,86
6172;4027,27;0,86
6173;4027,27;0,86
6174;4027,27;0,86
6175;4027,27;0,86
6176;4027,27;0,86
6177;4026,89;0,86
6178;4026,89;0,86
6179;4027,27;0,86
6180;4026,89;0,86
6181;4026,89;0,86
6182;4026,89;0,86
6183;4026,89;0,86
6184;4026,89;0,86
6185;4026,89;0,86
6186;4026,89;0,86
6187;4026,89;0,86
6188;4026,89;0,86
6189;4026,89;0,86
6190;4026,89;0,86
6191;4026,89;0,86
6192;4026,89;0,86
6193;4026,89;0,86
6194;4026,89;0,86
6195;4026,89;0,86
6196;4026,89;0,86
6197;4026,89;0,86
6198;4026,89;0,86
6199;4026,89;0,86
6200;4026,89;0,86
6201;4026,89;0,86
6202;4026,89;0,86
6203;4026,89;0,86
6204;4026,13;0,86
6205;4025,75;0,86
6206;4025,36;0,86
6207;4024,98;0,86
6208;4024,6;0,86
6209;4024,22;0,86
6210;4024,22;0,86
6211;4023,46;0,86
6212;4023,46;0,86
6213;4023,07;0,86
6214;4022,31;0,86
6215;4022,31;0,86
6216;4022,31;0,86
6217;4022,31;0,86
6218;4022,31;0,86
6219;4022,31;0,86
6220;4022,31;0,86
6221;4022,31;0,86
6222;4022,31;0,86
6223;4022,31;0,86
6224;4021,93;0,86
6225;4021,93;0,86
6226;4021,93;0,86
6227;4021,93;0,86
6228;4021,93;0,86
6229;4021,93;0,87
6230;4021,93;0,87
6231;4021,93;0,87
6232;4021,93;0,86
6233;4021,93;0,86
6234;4021,93;0,86
6235;4021,93;0,86
6236;4021,93;0,86
6237;4021,93;0,86
6238;4021,93;0,86
6239;4022,31;0,86
6240;4022,31;0,86
6241;4022,31;0,86
6242;4022,31;0,86
6243;4022,31;0,86
6244;4022,31;0,86
6245;4022,31;0,86
6246;4022,31;0,86
6247;4022,31;0,86
6248;4022,69;0,86
6249;4022,69;0,86
6250;4022,69;0,86
6251;4022,69;0,86
6252;4022,69;0,86
6253;4022,69;0,86
6254;4022,69;0,86
6255;4022,31;0,85
6256;4022,31;0,85
6257;4021,93;0,86
6258;4021,55;0,85
6259;4021,17;0,85
6260;4020,78;0,85
6261;4020,78;0,85
6262;4020,02;0,85
6263;4020,02;0,85
6264;4019,64;0,85
6265;4019,26;0,85
6266;4018,49;0,85
6267;4018,49;0,85
6268;4018,11;0,85
6269;4018,11;0,85
6270;4018,11;0,85
6271;4018,11;0,85
6272;4018,11;0,85
6273;4018,11;0,85
6274;4018,11;0,85
6275;4018,11;0,85
6276;4018,11;0,85
6277;4018,11;0,85
6278;4018,11;0,85
6279;4018,11;0,85
6280;4018,11;0,85
6281;4018,11;0,85
6282;4018,11;0,85
6283;4018,11;0,85
6284;4018,11;0,85
6285;4018,11;0,85
6286;4018,11;0,85
6287;4018,11;0,85
6288;4018,11;0,85
6289;4018,11;0,85
6290;4018,11;0,85
6291;4018,11;0,85
6292;4018,11;0,85
6293;4018,11;0,85
6294;4018,11;0,85
6295;4018,11;0,85
6296;4018,11;0,84
6297;4018,11;0,84
6298;4017,73;0,84
6299;4017,73;0,84
6300;4017,73;0,84
6301;4017,73;0,84
6302;4017,73;0,84
6303;4017,73;0,84
6304;4017,73;0,84
6305;4017,73;0,84
6306;4017,73;0,84
6307;4016,97;0,84
6308;4016,97;0,84
6309;4016,59;0,84
6310;4016,2;0,84
6311;4015,82;0,84
6312;4015,82;0,84
6313;4015,06;0,84
6314;4015,06;0,84
6315;4014,68;0,84
6316;4014,3;0,84
6317;4013,91;0,83
6318;4013,91;0,83
6319;4013,91;0,83
6320;4013,91;0,83
6321;4013,53;0,83
6322;4013,53;0,83
6323;4013,53;0,83
6324;4013,53;0,83
6325;4013,53;0,84
6326;4013,53;0,84
6327;4013,53;0,84
6328;4013,53;0,84
6329;4013,53;0,84
6330;4013,53;0,84
6331;4013,53;0,84
6332;4013,53;0,84
6333;4013,53;0,83
6334;4013,53;0,83
6335;4013,53;0,83
6336;4013,53;0,83
6337;4013,53;0,83
6338;4013,53;0,83
6339;4013,53;0,83
6340;4013,53;0,83
6341;4013,53;0,83
6342;4013,15;0,83
6343;4013,15;0,83
6344;4013,15;0,83
6345;4013,15;0,83
6346;4013,15;0,83
6347;4013,15;0,83
6348;4013,15;0,83
6349;4013,15;0,83
6350;4013,15;0,83
6351;4013,15;0,83
6352;4013,15;0,83
6353;4013,15;0,84
6354;4013,15;0,84
6355;4013,15;0,84
6356;4013,15;0,84
6357;4013,15;0,84
6358;4013,15;0,84
6359;4013,15;0,84
6360;4013,15;0,84
6361;4012,77;0,84
6362;4012,77;0,84
6363;4012,77;0,84
6364;4012,77;0,84
6365;4012,39;0,84
6366;4012,01;0,84
6367;4011,62;0,84
6368;4011,24;0,84
6369;4010,86;0,84
6370;4010,48;0,84
6371;4009,72;0,84
6372;4009,72;0,84
6373;4009,33;0,84
6374;4008,95;0,84
6375;4008,19;0,83
6376;4008,19;0,83
6377;4007,81;0,83
6378;4007,81;0,83
6379;4007,81;0,83
6380;4007,81;0,83
6381;4007,81;0,83
6382;4007,81;0,83
6383;4007,81;0,83
6384;4007,81;0,83
6385;4008,19;0,83
6386;4008,19;0,83
6387;4008,19;0,83
6388;4008,19;0,83
6389;4008,19;0,83
6390;4008,19;0,83
6391;4008,19;0,83
6392;4008,19;0,83
6393;4008,19;0,83
6394;4008,19;0,83
6395;4008,19;0,83
6396;4007,81;0,83
6397;4007,81;0,83
6398;4007,81;0,83
6399;4007,81;0,83
6400;4007,81;0,83
6401;4007,81;0,84
6402;4007,81;0,84
6403;4007,81;0,84
6404;4007,81;0,84
6405;4007,81;0,84
6406;4007,81;0,84
6407;4007,81;0,84
6408;4007,81;0,84
6409;4007,81;0,84
6410;4007,81;0,84
6411;4007,81;0,84
6412;4007,81;0,84
6413;4007,81;0,84
6414;4007,81;0,84
6415;4007,81;0,84
6416;4007,81;0,84
6417;4007,81;0,84
6418;4007,81;0,84
6419;4007,81;0,84
6420;4008,19;0,84
6421;4008,19;0,84
6422;4007,81;0,84
6423;4008,19;0,84
6424;4007,81;0,84
6425;4007,81;0,84
6426;4007,04;0,83
6427;4006,66;0,83
6428;4006,66;0,83
6429;4006,28;0,83
6430;4005,52;0,83
6431;4005,14;0,83
6432;4005,14;0,83
6433;4004,37;0,83
6434;4003,99;0,83
6435;4003,61;0,83
6436;4002,85;0,83
6437;4002,85;0,83
6438;4002,85;0,83
6439;4002,85;0,83
6440;4002,85;0,83
6441;4002,85;0,83
6442;4002,46;0,83
6443;4002,46;0,83
6444;4002,46;0,83
6445;4002,46;0,83
6446;4002,46;0,83
6447;4002,08;0,83
6448;4002,08;0,83
6449;4002,08;0,83
6450;4002,08;0,83
6451;4002,08;0,83
6452;4002,08;0,83
6453;4002,08;0,84
6454;4002,08;0,83
6455;4002,08;0,83
6456;4002,08;0,83
6457;4002,08;0,83
6458;4002,08;0,84
6459;4002,08;0,84
6460;4002,08;0,84
6461;4002,08;0,84
6462;4002,08;0,84
6463;4002,08;0,84
6464;4002,08;0,84
6465;4001,7;0,84
6466;4001,7;0,84
6467;4001,7;0,83
6468;4001,7;0,83
6469;4001,7;0,83
6470;4001,7;0,83
6471;4001,7;0,83
6472;4001,7;0,83
6473;4001,7;0,84
6474;4001,7;0,84
6475;4001,7;0,84
6476;4001,7;0,84
6477;4001,7;0,84
6478;4000,94;0,83
6479;4000,56;0,83
6480;4000,56;0,83
6481;3999,79;0,83
6482;3999,79;0,83
6483;3999,41;0,83
6484;3999,03;0,83
6485;3998,65;0,83
6486;3998,27;0,83
6487;3998,27;0,83
6488;3997,5;0,83
6489;3997,5;0,84
6490;3997,5;0,84
6491;3997,5;0,84
6492;3997,5;0,84
6493;3997,5;0,84
6494;3997,5;0,84
6495;3997,5;0,83
6496;3997,5;0,84
6497;3997,12;0,83
6498;3997,12;0,83
6499;3997,12;0,83
6500;3997,12;0,83
6501;3997,12;0,83
6502;3997,12;0,83
6503;3997,12;0,83
6504;3997,12;0,83
6505;3997,12;0,84
6506;3997,12;0,84
6507;3997,12;0,84
6508;3997,12;0,84
6509;3997,12;0,84
6510;3997,12;0,84
6511;3997,12;0,84
6512;3997,12;0,84
6513;3997,12;0,84
6514;3997,12;0,84
6515;3997,12;0,83
6516;3996,74;0,83
6517;3996,74;0,83
6518;3996,74;0,84
6519;3996,74;0,83
6520;3996,74;0,83
6521;3996,74;0,84
6522;3996,74;0,83
6523;3996,74;0,84
6524;3996,74;0,84
6525;3996,74;0,84
6526;3997,12;0,84
6527;3997,12;0,84
6528;3997,12;0,84
6529;3997,12;0,84
6530;3997,12;0,84
6531;3997,12;0,84
6532;3996,74;0,84
6533;3996,36;0,84
6534;3996,36;0,84
6535;3995,98;0,84
6536;3995,21;0,84
6537;3995,21;0,84
6538;3994,83;0,84
6539;3994,07;0,84
6540;3993,69;0,84
6541;3993,69;0,84
6542;3992,92;0,84
6543;3992,54;0,84
6544;3992,16;0,84
6545;3992,16;0,84
6546;3992,16;0,84
6547;3992,16;0,84
6548;3992,16;0,84
6549;3992,16;0,84
6550;3992,16;0,84
6551;3992,16;0,84
6552;3992,16;0,84
6553;3992,54;0,84
6554;3992,54;0,84
6555;3992,54;0,84
6556;3992,54;0,84
6557;3992,54;0,84
6558;3992,54;0,84
6559;3992,16;0,84
6560;3992,16;0,83
6561;3992,16;0,83
6562;3992,54;0,83
6563;3992,16;0,83
6564;3992,16;0,83
6565;3992,54;0,83
6566;3992,54;0,83
6567;3992,16;0,83
6568;3992,54;0,83
6569;3992,54;0,83
6570;3992,54;0,83
6571;3992,54;0,83
6572;3992,54;0,83
6573;3992,54;0,83
6574;3992,54;0,83
6575;3992,54;0,83
6576;3992,54;0,83
6577;3992,54;0,83
6578;3992,54;0,83
6579;3992,54;0,83
6580;3992,54;0,83
6581;3992,54;0,83
6582;3992,54;0,83
6583;3992,54;0,83
6584;3992,54;0,83
6585;3992,54;0,83
6586;3992,54;0,83
6587;3992,54;0,83
6588;3992,54;0,83
6589;3992,54;0,83
6590;3992,54;0,83
6591;3992,54;0,84
6592;3992,54;0,84
6593;3992,54;0,84
6594;3992,54;0,84
6595;3992,16;0,84
6596;3991,78;0,84
6597;3991,4;0,84
6598;3991,01;0,84
6599;3990,63;0,84
6600;3989,87;0,84
6601;3989,87;0,83
6602;3989,49;0,83
6603;3989,11;0,83
6604;3988,72;0,83
6605;3988,34;0,83
6606;3987,96;0,84
6607;3987,96;0,83
6608;3987,96;0,84
6609;3987,96;0,84
6610;3987,96;0,84
6611;3987,96;0,84
6612;3987,96;0,84
6613;3987,96;0,84
6614;3987,96;0,84
6615;3987,96;0,84
6616;3987,96;0,84
6617;3987,58;0,84
6618;3987,58;0,84
6619;3987,58;0,83
6620;3987,58;0,84
6621;3987,58;0,84
6622;3987,58;0,84
6623;3987,58;0,84
6624;3987,58;0,84
6625;3987,58;0,84
6626;3987,96;0,84
6627;3987,96;0,84
6628;3987,96;0,84
6629;3987,96;0,84
6630;3987,96;0,84
6631;3987,96;0,84
6632;3987,96;0,84
6633;3987,96;0,84
6634;3987,96;0,84
6635;3988,34;0,84
6636;3988,34;0,84
6637;3988,34;0,84
6638;3988,34;0,84
6639;3988,34;0,84
6640;3988,34;0,84
6641;3988,34;0,84
6642;3988,72;0,84
6643;3988,72;0,84
6644;3988,72;0,84
6645;3988,72;0,84
6646;3988,72;0,84
6647;3988,72;0,84
6648;3988,72;0,84
6649;3988,72;0,84
6650;3988,72;0,84
6651;3988,34;0,84
6652;3987,58;0,84
6653;3987,2;0,84
6654;3986,82;0,84
6655;3986,05;0,83
6656;3986,05;0,83
6657;3985,67;0,83
6658;3985,29;0,83
6659;3984,53;0,83
6660;3984,53;0,83
6661;3984,14;0,83
6662;3983,76;0,83
6663;3983,76;0,83
6664;3983,76;0,83
6665;3983,76;0,83
6666;3983,76;0,83
6667;3983,76;0,83
6668;3983,76;0,82
6669;3983,76;0,82
6670;3983,76;0,82
6671;3983,76;0,82
6672;3984,14;0,82
6673;3984,14;0,82
6674;3984,14;0,82
6675;3984,14;0,82
6676;3984,14;0,82
6677;3984,14;0,82
6678;3984,14;0,82
6679;3984,14;0,82
6680;3984,14;0,82
6681;3984,14;0,81
6682;3984,14;0,81
6683;3984,14;0,81
6684;3984,14;0,81
6685;3984,14;0,81
6686;3984,14;0,81
6687;3984,14;0,81
6688;3983,76;0,81
6689;3983,76;0,81
6690;3983,76;0,81
6691;3983,76;0,81
6692;3983,76;0,81
6693;3984,14;0,81
6694;3984,14;0,81
6695;3984,14;0,81
6696;3984,14;0,81
6697;3984,14;0,81
6698;3984,14;0,81
6699;3984,14;0,81
6700;3984,14;0,81
6701;3984,14;0,81
6702;3984,14;0,81
6703;3984,14;0,81
6704;3984,14;0,81
6705;3984,14;0,81
6706;3983,76;0,81
6707;3984,14;0,81
6708;3984,14;0,81
6709;3983,76;0,81
6710;3983;0,81
6711;3982,62;0,81
6712;3982,24;0,81
6713;3981,85;0,81
6714;3981,47;0,81
6715;3981,09;0,81
6716;3981,09;0,81
6717;3980,33;0,81
6718;3979,95;0,82
6719;3979,56;0,82
6720;3978,8;0,82
6721;3979,18;0,82
6722;3979,18;0,82
6723;3979,18;0,82
6724;3979,18;0,82
6725;3979,18;0,82
6726;3979,18;0,82
6727;3978,8;0,82
6728;3978,8;0,82
6729;3978,8;0,82
6730;3978,8;0,82
6731;3978,8;0,82
6732;3978,8;0,82
6733;3978,8;0,82
6734;3978,8;0,82
6735;3978,42;0,82
6736;3978,42;0,82
6737;3978,42;0,82
6738;3978,42;0,82
6739;3978,42;0,82
6740;3978,8;0,82
6741;3978,8;0,82
6742;3978,8;0,82
6743;3978,8;0,81
6744;3979,18;0,81
6745;3979,18;0,81
6746;3979,18;0,81
6747;3979,18;0,81
6748;3979,18;0,81
6749;3979,18;0,81
6750;3979,18;0,81
6751;3979,18;0,81
6752;3979,18;0,81
6753;3979,18;0,81
6754;3979,18;0,81
6755;3978,8;0,81
6756;3978,8;0,81
6757;3978,8;0,81
6758;3978,8;0,81
6759;3978,8;0,81
6760;3978,8;0,81
6761;3978,8;0,81
6762;3978,8;0,81
6763;3978,8;0,81
6764;3978,8;0,81
6765;3978,8;0,81
6766;3978,42;0,81
6767;3978,04;0,82
6768;3977,66;0,82
6769;3977,27;0,82
6770;3977,27;0,82
6771;3976,51;0,82
6772;3976,51;0,82
6773;3976,13;0,82
6774;3975,75;0,82
6775;3975,37;0,82
6776;3974,98;0,82
6777;3974,98;0,82
6778;3974,6;0,82
6779;3974,6;0,82
6780;3974,6;0,82
6781;3974,6;0,82
6782;3974,6;0,82
6783;3974,6;0,82
6784;3974,22;0,82
6785;3974,22;0,82
6786;3974,22;0,82
6787;3974,22;0,82
6788;3974,22;0,82
6789;3974,22;0,82
6790;3974,22;0,82
6791;3974,22;0,82
6792;3974,22;0,82
6793;3974,22;0,82
6794;3974,22;0,82
6795;3974,22;0,82
6796;3974,22;0,82
6797;3974,22;0,83
6798;3974,22;0,83
6799;3974,22;0,82
6800;3974,22;0,83
6801;3974,22;0,83
6802;3974,22;0,82
6803;3974,22;0,82
6804;3974,22;0,82
6805;3973,84;0,82
6806;3973,84;0,82
6807;3973,84;0,82
6808;3973,84;0,82
6809;3973,84;0,82
6810;3973,84;0,82
6811;3973,84;0,82
6812;3973,84;0,82
6813;3973,84;0,82
6814;3973,84;0,82
6815;3973,84;0,82
6816;3973,84;0,82
6817;3973,84;0,82
6818;3973,84;0,83
6819;3973,84;0,83
6820;3973,46;0,83
6821;3973,46;0,83
6822;3973,46;0,83
6823;3973,46;0,83
6824;3973,46;0,83
6825;3973,46;0,83
6826;3973,46;0,83
6827;3973,46;0,83
6828;3973,46;0,83
6829;3973,46;0,83
6830;3972,69;0,83
6831;3972,31;0,83
6832;3972,31;0,83
6833;3971,55;0,83
6834;3971,17;0,83
6835;3971,17;0,83
6836;3970,4;0,83
6837;3970,02;0,83
6838;3970,02;0,83
6839;3969,64;0,83
6840;3969,26;0,83
6841;3968,88;0,83
6842;3968,88;0,83
6843;3968,88;0,82
6844;3968,88;0,82
6845;3968,88;0,82
6846;3969,26;0,83
6847;3969,26;0,83
6848;3969,26;0,83
6849;3969,26;0,83
6850;3969,26;0,83
6851;3969,26;0,83
6852;3969,26;0,83
6853;3969,26;0,83
6854;3969,26;0,83
6855;3968,88;0,83
6856;3968,88;0,83
6857;3968,88;0,83
6858;3968,88;0,83
6859;3968,88;0,83
6860;3968,88;0,83
6861;3968,88;0,83
6862;3968,88;0,83
6863;3968,88;0,83
6864;3968,88;0,82
6865;3968,88;0,82
6866;3968,88;0,82
6867;3969,26;0,82
6868;3969,26;0,82
6869;3969,26;0,82
6870;3969,26;0,82
6871;3969,26;0,82
6872;3969,26;0,82
6873;3969,26;0,82
6874;3969,26;0,82
6875;3969,26;0,83
6876;3969,26;0,83
6877;3969,26;0,82
6878;3969,26;0,82
6879;3969,26;0,83
6880;3969,26;0,83
6881;3969,26;0,82
6882;3969,26;0,82
6883;3969,26;0,82
6884;3969,26;0,82
6885;3969,26;0,82
6886;3969,26;0,83
6887;3969,64;0,83
6888;3968,88;0,82
6889;3968,5;0,82
6890;3968,5;0,82
6891;3967,73;0,82
6892;3967,35;0,82
6893;3966,97;0,82
6894;3966,59;0,82
6895;3966,21;0,82
6896;3965,82;0,82
6897;3965,44;0,82
6898;3965,06;0,82
6899;3964,68;0,82
6900;3964,3;0,82
6901;3964,3;0,82
6902;3964,3;0,82
6903;3964,3;0,82
6904;3964,3;0,82
6905;3964,3;0,82
6906;3964,3;0,82
6907;3964,3;0,82
6908;3963,92;0,82
6909;3963,92;0,82
6910;3963,92;0,82
6911;3963,92;0,82
6912;3964,3;0,82
6913;3964,3;0,82
6914;3964,3;0,82
6915;3964,3;0,82
6916;3964,3;0,82
6917;3964,3;0,82
6918;3964,3;0,83
6919;3964,3;0,83
6920;3964,3;0,83
6921;3964,3;0,83
6922;3964,3;0,83
6923;3964,3;0,83
6924;3964,3;0,83
6925;3963,92;0,83
6926;3963,92;0,83
6927;3963,92;0,83
6928;3963,92;0,83
6929;3963,53;0,83
6930;3963,53;0,83
6931;3963,53;0,83
6932;3963,53;0,83
6933;3963,53;0,83
6934;3963,53;0,83
6935;3963,53;0,83
6936;3963,53;0,83
6937;3963,53;0,83
6938;3963,53;0,83
6939;3963,92;0,83
6940;3963,92;0,83
6941;3963,92;0,83
6942;3963,92;0,83
6943;3963,92;0,83
6944;3963,92;0,83
6945;3963,92;0,83
6946;3963,92;0,83
6947;3964,3;0,83
6948;3964,3;0,83
6949;3964,3;0,83
6950;3964,3;0,83
6951;3964,3;0,83
6952;3963,92;0,83
6953;3963,53;0,83
6954;3963,53;0,83
6955;3963,15;0,83
6956;3962,77;0,83
6957;3962,77;0,82
6958;3962,77;0,82
6959;3962,39;0,82
6960;3962,01;0,82
6961;3962,01;0,82
6962;3961,63;0,82
6963;3961,63;0,82
6964;3961,24;0,83
6965;3961,24;0,83
6966;3961,63;0,83
6967;3961,63;0,83
6968;3961,24;0,83
6969;3961,24;0,83
6970;3961,24;0,82
6971;3961,24;0,82
6972;3961,24;0,82
6973;3961,24;0,82
6974;3961,24;0,82
6975;3961,24;0,82
6976;3961,24;0,82
6977;3961,24;0,82
6978;3961,24;0,83
6979;3961,24;0,82
6980;3961,24;0,82
6981;3961,24;0,83
6982;3961,24;0,83
6983;3961,24;0,83
6984;3961,63;0,83
6985;3961,63;0,83
6986;3961,63;0,83
6987;3961,63;0,83
6988;3961,63;0,83
6989;3961,63;0,83
6990;3961,63;0,82
6991;3961,63;0,82
6992;3961,63;0,83
6993;3961,63;0,82
6994;3961,24;0,82
6995;3961,24;0,82
6996;3961,24;0,82
6997;3961,24;0,82
6998;3961,24;0,82
6999;3961,24;0,82
7000;3961,24;0,82
7001;3961,24;0,82
7002;3961,24;0,82
7003;3961,24;0,82
7004;3961,24;0,82
7005;3961,24;0,82
7006;3961,24;0,82
7007;3961,24;0,82
7008;3961,24;0,82
7009;3961,24;0,83
7010;3961,24;0,83
7011;3960,86;0,82
7012;3960,86;0,83
7013;3960,86;0,83
7014;3960,86;0,82
7015;3960,86;0,83
7016;3960,86;0,82
7017;3960,48;0,82
7018;3959,72;0,83
7019;3959,34;0,83
7020;3958,95;0,83
7021;3958,57;0,83
7022;3958,19;0,83
7023;3957,81;0,83
7024;3957,43;0,83
7025;3957,05;0,82
7026;3956,66;0,82
7027;3956,66;0,82
7028;3955,9;0,82
7029;3955,9;0,82
7030;3955,9;0,83
7031;3955,9;0,82
7032;3955,9;0,83
7033;3955,9;0,83
7034;3955,9;0,83
7035;3955,9;0,82
7036;3955,9;0,83
7037;3955,9;0,83
7038;3955,9;0,83
7039;3955,9;0,83
7040;3955,9;0,83
7041;3955,9;0,83
7042;3955,9;0,83
7043;3955,9;0,83
7044;3955,9;0,82
7045;3955,9;0,82
7046;3955,9;0,82
7047;3955,9;0,82
7048;3955,9;0,82
7049;3955,9;0,82
7050;3955,9;0,82
7051;3955,9;0,82
7052;3955,9;0,82
7053;3955,9;0,82
7054;3955,9;0,82
7055;3955,9;0,82
7056;3955,9;0,82
7057;3955,52;0,82
7058;3955,52;0,82
7059;3955,9;0,82
7060;3955,52;0,82
7061;3955,52;0,82
7062;3955,52;0,82
7063;3955,52;0,82
7064;3955,52;0,82
7065;3955,52;0,82
7066;3955,52;0,82
7067;3955,9;0,82
7068;3955,9;0,82
7069;3955,9;0,82
7070;3955,9;0,82
7071;3955,9;0,82
7072;3955,9;0,82
7073;3955,52;0,82
7074;3955,14;0,82
7075;3954,76;0,82
7076;3954,37;0,82
7077;3953,99;0,82
7078;3953,61;0,82
7079;3953,23;0,82
7080;3952,85;0,82
7081;3952,47;0,82
7082;3952,08;0,82
7083;3951,7;0,82
7084;3951,32;0,82
7085;3950,94;0,82
7086;3951,32;0,82
7087;3950,94;0,82
7088;3950,94;0,83
7089;3950,94;0,83
7090;3950,94;0,82
7091;3950,94;0,82
7092;3950,94;0,82
7093;3950,56;0,82
7094;3950,56;0,82
7095;3950,56;0,83
7096;3950,56;0,82
7097;3950,18;0,83
7098;3950,18;0,83
7099;3950,18;0,83
7100;3950,18;0,82
7101;3950,18;0,82
7102;3950,18;0,82
7103;3950,18;0,82
7104;3950,18;0,82
7105;3950,56;0,82
7106;3950,56;0,82
7107;3950,56;0,82
7108;3950,94;0,82
7109;3950,94;0,82
7110;3950,94;0,82
7111;3950,94;0,82
7112;3950,94;0,82
7113;3950,94;0,82
7114;3951,32;0,82
7115;3951,32;0,82
7116;3951,32;0,83
7117;3951,32;0,83
7118;3951,32;0,83
7119;3951,32;0,83
7120;3950,94;0,83
7121;3950,94;0,83
7122;3950,94;0,83
7123;3950,94;0,83
7124;3950,94;0,83
7125;3950,94;0,83
7126;3950,94;0,83
7127;3950,94;0,83
7128;3950,94;0,83
7129;3950,94;0,83
7130;3950,56;0,83
7131;3950,56;0,83
7132;3950,56;0,83
7133;3950,94;0,83
7134;3950,94;0,83
7135;3950,94;0,83
7136;3950,94;0,83
7137;3950,56;0,84
7138;3950,56;0,84
7139;3950,56;0,84
7140;3950,56;0,84
7141;3949,79;0,84
7142;3949,41;0,84
7143;3949,41;0,84
7144;3948,65;0,83
7145;3948,27;0,83
7146;3948,27;0,83
7147;3947,5;0,83
7148;3947,12;0,83
7149;3946,74;0,83
7150;3946,74;0,83
7151;3945,98;0,83
7152;3945,98;0,83
7153;3945,98;0,83
7154;3945,98;0,83
7155;3945,98;0,83
7156;3945,98;0,83
7157;3945,6;0,83
7158;3945,6;0,83
7159;3945,6;0,83
7160;3945,98;0,83
7161;3945,98;0,82
7162;3945,98;0,82
7163;3945,98;0,83
7164;3945,98;0,83
7165;3945,98;0,83
7166;3945,98;0,83
7167;3945,98;0,83
7168;3945,98;0,83
7169;3945,98;0,83
7170;3945,98;0,83
7171;3945,98;0,83
7172;3945,6;0,83
7173;3945,6;0,83
7174;3945,6;0,83
7175;3945,6;0,84
7176;3945,6;0,84
7177;3945,6;0,84
7178;3945,6;0,84
7179;3945,6;0,84
7180;3945,6;0,84
7181;3945,6;0,84
7182;3945,6;0,84
7183;3945,21;0,84
7184;3945,6;0,84
7185;3945,6;0,84
7186;3945,6;0,84
7187;3945,6;0,84
7188;3945,6;0,84
7189;3945,6;0,84
7190;3945,6;0,84
7191;3945,6;0,84
7192;3945,6;0,84
7193;3945,6;0,84
7194;3945,6;0,83
7195;3945,6;0,83
7196;3945,6;0,83
7197;3945,98;0,84
7198;3945,98;0,84
7199;3945,98;0,83
7200;3945,98;0,83
7201;3945,98;0,83
7202;3945,6;0,83
7203;3945,21;0,84
7204;3945,21;0,84
7205;3944,83;0,84
7206;3944,07;0,83
7207;3944,07;0,84
7208;3943,69;0,83
7209;3943,31;0,83
7210;3942,92;0,83
7211;3942,54;0,83
7212;3941,78;0,83
7213;3941,4;0,83
7214;3941,4;0,83
7215;3941,4;0,83
7216;3941,4;0,83
7217;3941,4;0,84
7218;3941,4;0,84
7219;3941,4;0,83
7220;3941,4;0,83
7221;3941,4;0,83
7222;3941,4;0,83
7223;3941,4;0,83
7224;3941,4;0,83
7225;3941,4;0,83
7226;3941,4;0,83
7227;3941,4;0,83
7228;3941,4;0,83
7229;3941,4;0,83
7230;3941,4;0,83
7231;3941,4;0,84
7232;3941,4;0,84
7233;3941,4;0,83
7234;3941,4;0,83
7235;3941,4;0,84
7236;3941,4;0,84
7237;3941,4;0,83
7238;3941,4;0,83
7239;3941,78;0,83
7240;3941,78;0,83
7241;3941,78;0,83
7242;3941,78;0,83
7243;3941,4;0,83
7244;3941,4;0,83
7245;3941,4;0,83
7246;3941,4;0,83
7247;3941,78;0,83
7248;3941,78;0,83
7249;3941,78;0,83
7250;3941,78;0,83
7251;3941,78;0,83
7252;3941,78;0,83
7253;3941,78;0,83
7254;3941,78;0,83
7255;3941,78;0,83
7256;3941,78;0,83
7257;3942,16;0,83
7258;3941,78;0,83
7259;3941,78;0,83
7260;3941,78;0,83
7261;3941,78;0,82
7262;3941,78;0,82
7263;3941,78;0,82
7264;3941,78;0,82
7265;3941,78;0,82
7266;3941,78;0,82
7267;3941,78;0,82
7268;3941,4;0,82
7269;3941,02;0,82
7270;3940,63;0,82
7271;3940,25;0,82
7272;3939,87;0,82
7273;3939,87;0,82
7274;3939,11;0,82
7275;3938,73;0,82
7276;3938,73;0,82
7277;3937,96;0,83
7278;3937,58;0,82
7279;3937,2;0,83
7280;3937,2;0,83
7281;3937,2;0,82
7282;3937,2;0,82
7283;3936,82;0,83
7284;3936,82;0,83
7285;3936,82;0,83
7286;3936,82;0,83
7287;3936,82;0,83
7288;3936,82;0,83
7289;3936,82;0,83
7290;3936,82;0,83
7291;3936,82;0,83
7292;3936,82;0,83
7293;3936,82;0,83
7294;3936,82;0,83
7295;3936,82;0,83
7296;3936,82;0,83
7297;3936,82;0,83
7298;3936,82;0,83
7299;3936,82;0,84
7300;3936,82;0,84
7301;3936,82;0,83
7302;3936,82;0,83
7303;3936,82;0,83
7304;3936,82;0,83
7305;3937,2;0,83
7306;3937,2;0,83
7307;3937,2;0,83
7308;3937,2;0,83
7309;3936,82;0,83
